batch_size,learning_rate,optimizer,lag_days,sequence_length,d_model,num_heads,ff_dim,num_layers,dropout_rate,month_embed_dim,dow_embed_dim,train_rmse,train_mae,train_mean_residual,train_std_residual,train_r2,train_exact_match_percentage,val_rmse,val_mae,val_mean_residual,val_std_residual,val_r2,val_exact_match_percentage,model_file
32,0.0002449170002186103,rmsprop,1,13,128,2,128,1,0.23022675887804356,4,4,2.8982312834137938,1.8199233716475096,-0.39719029374201786,2.8708856547615222,0.7444696934897501,0.1909323116219668,3.464923953811686,2.2507122507122506,0.09116809116809117,3.4637243517420333,0.7147055907607998,0.20512820512820512,models/regional_transformer/trial_031.h5
16,0.00021481284392526646,rmsprop,2,21,128,2,64,2,0.2941063596768103,8,2,3.3268723510729976,2.3731535003211306,-1.3288375080282595,3.0499623797009727,0.6647654017079563,0.10083493898522801,4.017454628363848,2.868804664723032,-0.9037900874635568,3.9144738048382335,0.6228965215923421,0.10787172011661808,models/regional_transformer/trial_032.h5
16,0.00025513870793964345,rmsprop,2,21,128,4,128,1,0.260963091224513,4,2,3.0395593433796915,2.1123956326268467,-1.2260757867694283,2.7813052991400475,0.7201677191184908,0.12074502247912652,3.7361990944634345,2.5364431486880465,-0.8396501457725948,3.6406278725205414,0.6738490869552265,0.119533527696793,models/regional_transformer/trial_033.h5
32,0.00019010074092354047,rmsprop,2,8,64,4,128,2,0.20711797601534793,4,4,2.8287648944416497,1.7292993630573248,-0.41337579617834397,2.798397984411688,0.7561306999021501,0.24522292993630573,3.669644687818081,2.3146067415730336,0.19662921348314608,3.6643729459808623,0.6767907085263754,0.2050561797752809,models/regional_transformer/trial_034.h5
32,0.00021900880746388094,rmsprop,2,10,128,4,128,2,0.25004721771179256,8,4,2.9526449574742237,2.0,-0.7270408163265306,2.861734420992488,0.7345296008234049,0.1256377551020408,3.712477053896255,2.477401129943503,-0.00847457627118644,3.7124673813062974,0.6709121963042057,0.1327683615819209,models/regional_transformer/trial_035.h5
32,0.00021524939692054936,adam,2,23,128,4,64,2,0.2634784719454087,8,2,3.0341041151137977,1.882315112540193,-0.35434083601286176,3.01334205713261,0.7214096815977984,0.2527331189710611,4.07445370823229,2.5835777126099706,0.19648093841642228,4.069713535541152,0.6137458311223376,0.25219941348973607,models/regional_transformer/trial_036.h5
32,0.00011761195855515772,rmsprop,2,10,128,2,128,2,0.20542040853767288,8,4,2.8555799296629534,1.725765306122449,-0.31760204081632654,2.837862871662967,0.7516968161030033,0.28380102040816324,3.667693744184476,2.3163841807909606,0.3050847457627119,3.6549829957241724,0.6788038284075892,0.2570621468926554,models/regional_transformer/trial_037.h5
16,0.00016215002767866701,adam,3,20,64,2,64,2,0.2947060742359356,4,4,3.0835090821129985,1.8278741168914578,-0.19781631342324985,3.0771572864605052,0.7120168866061964,0.28387925497752087,3.998909735136246,2.5377906976744184,0.311046511627907,3.9867943435009976,0.6253098007830236,0.28488372093023256,models/regional_transformer/trial_038.h5
16,0.0002728053868857176,rmsprop,2,17,128,2,128,2,0.2837475922606421,8,2,2.773767480268166,1.6130685458039717,-0.13837283792440744,2.770313879746834,0.7665686478637213,0.35490070467648943,3.6103437693057487,2.2219020172910664,0.27953890489913547,3.5995055401002833,0.692401449679835,0.3025936599423631,models/regional_transformer/trial_039.h5
32,0.00010872945981946039,rmsprop,3,19,128,2,128,1,0.21262462698093887,8,2,3.1734213930098103,1.834403080872914,-0.1399229781771502,3.1703351396643162,0.6948469332497655,0.35365853658536583,4.146589309125118,2.6144927536231886,0.4057971014492754,4.126685305545613,0.5963771091423087,0.28695652173913044,models/regional_transformer/trial_040.h5
16,0.00011496564964874177,rmsprop,2,26,128,2,128,2,0.2954139592622676,8,2,2.749882846614214,1.652061855670103,-0.10438144329896908,2.747901050692677,0.7715505259125865,0.29832474226804123,3.77432936164526,2.3402366863905324,0.4408284023668639,3.7484973589218646,0.6702044101626332,0.257396449704142,models/regional_transformer/trial_041.h5
32,0.00028068481241009716,adam,2,8,128,4,128,2,0.21455697956993985,8,2,3.0340950024803828,1.964968152866242,-0.7560509554140128,2.9383872169770258,0.7194425699025532,0.1732484076433121,3.864997056556578,2.556179775280899,-0.19101123595505617,3.8602742072202507,0.6414628677395211,0.16853932584269662,models/regional_transformer/trial_042.h5
16,0.0002797817063400642,rmsprop,2,28,64,2,128,2,0.2987651695218471,8,4,2.7953879066038576,1.761290322580645,-0.20516129032258065,2.7878490621517282,0.764155568432177,0.20967741935483872,3.775311403113151,2.4136904761904763,0.38392857142857145,3.7557389475996605,0.6708566827934423,0.20238095238095238,models/regional_transformer/trial_043.h5
32,0.00015489607603564554,adam,3,30,128,4,64,2,0.22190045389281055,4,4,3.62209694735755,2.0142210730446024,0.31286360698125404,3.60855963778951,0.6045837383995856,0.3290239172592114,4.724442748244191,2.997005988023952,1.032934131736527,4.610141685559223,0.485834890301862,0.23952095808383234,models/regional_transformer/trial_044.h5
16,0.00011802667514924379,rmsprop,2,30,128,2,64,1,0.2786512811030505,8,4,2.8808150942459223,1.6569767441860466,-0.11175710594315245,2.8786465494232445,0.7497629643334679,0.36175710594315247,3.882248869846593,2.431137724550898,0.3413173652694611,3.8672158904812464,0.6528092337732492,0.27844311377245506,models/regional_transformer/trial_045.h5
16,0.00019366627777053904,adam,1,14,128,4,64,2,0.20139186551009014,4,4,2.9567705377285454,1.772523961661342,-0.27859424920127795,2.943616356981923,0.7341562179867538,0.2766773162939297,3.6280652065332486,2.277142857142857,0.3342857142857143,3.6126320327541843,0.6877820335401232,0.24,models/regional_transformer/trial_046.h5
16,0.0002295304761278883,rmsprop,3,16,128,2,64,1,0.29462615328819464,8,4,2.8188984268339956,1.6386931454196028,-0.16399743754003843,2.8141238745455888,0.7589107000917235,0.3331197950032031,3.690621852096529,2.3275862068965516,0.2988505747126437,3.6785021393450807,0.6781700693013674,0.2413793103448276,models/regional_transformer/trial_047.h5
32,0.00021746806910972148,adam,2,27,64,4,128,2,0.2032716286855047,8,2,2.849660922967244,1.577691811734365,0.2611218568665377,2.837672065576482,0.7548035907833635,0.4081237911025145,3.9402059022250073,2.4154302670623147,0.7893175074183977,3.8603368278443773,0.6410290864359802,0.3026706231454006,models/regional_transformer/trial_048.h5
16,0.00023255374761239558,adam,1,17,64,2,64,1,0.28298178372171323,4,2,3.419646483814338,2.1011523687580027,-0.3866837387964149,3.397713607768346,0.644975108183294,0.28169014084507044,3.903740908868503,2.610951008645533,0.30547550432276654,3.8917705225041517,0.6403756059931389,0.1930835734870317,models/regional_transformer/trial_049.h5
16,0.0002975054608732344,rmsprop,1,10,64,2,64,2,0.27899846642347537,4,4,2.906773259808686,1.8374760994263861,-0.6277884002549394,2.8381706270843123,0.7426045484682209,0.21669853409815168,3.474686507828241,2.2768361581920904,-0.13559322033898305,3.4720398624269446,0.7117193537618723,0.17231638418079095,models/regional_transformer/trial_050.h5
